Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty
BAJFINANCE,EQ,08 05 2012,893.8,888.2,907,872,879,879,885.8,8400,7440760.45,531,4761,56.68
BAJFINANCE,EQ,09 05 2012,879,861.7,887.7,840,852.5,855.85,860.16,9054,7787888.65,742,6237,68.89
BAJFINANCE,EQ,10 05 2012,855.85,842.7,872.9,842.7,850,858,866.59,5128,4443880.35,545,3209,62.58
BAJFINANCE,EQ,11 05 2012,858,840,867.7,840,862,859.15,854.05,3153,2692819.65,448,2042,64.76
BAJFINANCE,EQ,14 05 2012,859.15,843.05,876.7,839.95,846.2,852.55,854.36,4047,3457603.2,300,3014,74.47
BAJFINANCE,EQ,15 05 2012,852.55,839.7,883,839.7,881,876.1,876.39,23600,20682868.65,913,18270,77.42
BAJFINANCE,EQ,16 05 2012,876.1,858,901.4,836.3,847,850.3,870.08,76161,66265828.75,4246,27370,35.94
BAJFINANCE,EQ,17 05 2012,850.3,852,885,831,865.1,860.25,858.88,33931,29142595.4,2612,14962,44.1
BAJFINANCE,EQ,18 05 2012,860.25,849.7,882,835,867.05,869.85,862.82,15199,13113926.45,989,8689,57.17
BAJFINANCE,EQ,21 05 2012,869.85,878.85,878.95,851.15,862,859.45,860.43,6947,5977379.55,424,4411,63.5
BAJFINANCE,EQ,22 05 2012,859.45,856,867,850,865,861.4,857.35,5414,4641672.3,311,2905,53.66
BAJFINANCE,EQ,23 05 2012,861.4,851,865,845,847.1,847.8,850.51,5672,4824087.05,201,4604,81.17
BAJFINANCE,EQ,24 05 2012,847.8,832,860,832,852,851.6,847.52,15077,12778092.65,439,13561,89.94
BAJFINANCE,EQ,25 05 2012,851.6,841,859.8,840.05,849,847.05,849.78,3031,2575675.5,182,2271,74.93
BAJFINANCE,EQ,28 05 2012,847.05,849.95,850,840.5,842.5,843.95,844.3,19157,16174291.55,549,14584,76.13
BAJFINANCE,EQ,29 05 2012,843.95,832.65,850,832.65,845,842.25,843.92,8255,6966588.35,521,6121,74.15
BAJFINANCE,EQ,30 05 2012,842.25,830,852,830,850,849.1,846.27,12972,10977850.15,450,11144,85.91
BAJFINANCE,EQ,31 05 2012,849.1,840,855,840,843.6,849.4,846.05,7762,6567065.4,433,6924,89.2
BAJFINANCE,EQ,01 06 2012,849.4,840,856.55,840,846.7,845.15,844.21,8167,6894691.6,399,4245,51.98
BAJFINANCE,EQ,04 06 2012,845.15,835.1,853.9,821,845.05,847.25,837.36,7554,6325442.9,887,5191,68.72
BAJFINANCE,EQ,05 06 2012,847.25,831,852,831,845.8,848.7,848.1,2593,2199126.35,222,1689,65.14
BAJFINANCE,EQ,06 06 2012,848.7,840.1,857.75,840.1,853.2,852.9,847.65,4324,3665255.9,242,3303,76.39
BAJFINANCE,EQ,07 06 2012,852.9,844.05,858,844.05,854,854.6,854.2,2635,2250819.5,353,1358,51.54
BAJFINANCE,EQ,08 06 2012,854.6,845,868.75,845,864,861.3,857.76,3251,2788581.85,350,2618,80.53
BAJFINANCE,EQ,11 06 2012,861.3,852,872,852,870,870.05,868.27,4820,4185081.85,474,3677,76.29
BAJFINANCE,EQ,12 06 2012,870.05,867.05,883.7,867.05,878.05,878.75,876.65,4411,3866913.6,216,3026,68.6
BAJFINANCE,EQ,13 06 2012,878.75,858,886,858,872.35,877.45,878.48,4109,3609664.6,304,2590,63.03
BAJFINANCE,EQ,14 06 2012,877.45,861.7,875.55,861.7,870,870.05,870.76,4240,3692033.85,154,3394,80.05
BAJFINANCE,EQ,15 06 2012,870.05,861,893.7,861,890,891.1,885.46,8746,7744198.5,500,5749,65.73
BAJFINANCE,EQ,18 06 2012,891.1,890,890,860,860.25,861.9,879.95,7537,6632209.15,1444,5756,76.37
BAJFINANCE,EQ,19 06 2012,861.9,850,869,850,859,862.25,861.89,2862,2466717.35,174,1764,61.64
BAJFINANCE,EQ,20 06 2012,862.25,853.7,867.95,853.7,858,862.5,861.17,3380,2910758.75,236,2452,72.54
BAJFINANCE,EQ,21 06 2012,862.5,856,874.65,850.1,874.65,871.95,863.64,3004,2594379.3,216,1718,57.19
BAJFINANCE,EQ,22 06 2012,871.95,880,880,862.55,870.95,869.6,868.92,1630,1416334,181,1158,71.04
BAJFINANCE,EQ,25 06 2012,869.6,870,879.8,865,873.95,873,872.06,2047,1785100,176,1169,57.11
BAJFINANCE,EQ,26 06 2012,873,865.1,876.85,865.1,875,874.5,873.77,2512,2194922.5,138,1465,58.32
BAJFINANCE,EQ,27 06 2012,874.5,870.2,877,870,875,876.15,874.66,4474,3913235.4,174,3538,79.08
BAJFINANCE,EQ,28 06 2012,876.15,883,910,871,910,903.15,888.07,13074,11610630.9,627,8609,65.85
BAJFINANCE,EQ,29 06 2012,903.15,912.8,920.05,900,914.05,912.45,910.95,9966,9078568.15,602,6287,63.08
BAJFINANCE,EQ,02 07 2012,912.45,922.9,922.9,902,910,908.5,911.98,6940,6329118.15,1144,4919,70.88
BAJFINANCE,EQ,03 07 2012,908.5,918.9,947,911.2,943,936.75,931.39,12724,11851048.6,399,10141,79.7
BAJFINANCE,EQ,04 07 2012,936.75,945.4,945.5,916.2,917,918.55,923.69,14070,12996309.45,401,12277,87.26
BAJFINANCE,EQ,05 07 2012,918.55,905,915,898.5,909.7,906.55,908.59,17602,15992943.15,282,15635,88.83
BAJFINANCE,EQ,06 07 2012,906.55,915,920,902.7,911,907.55,911.47,1327,1209516.65,165,919,69.25
BAJFINANCE,EQ,09 07 2012,907.55,900,921,900,909.8,912,917.94,7341,6738571.9,296,6219,84.72
BAJFINANCE,EQ,10 07 2012,912,924.5,935,916.25,925,926.45,923.18,5499,5076579.6,371,4679,85.09
BAJFINANCE,EQ,11 07 2012,926.45,920.15,942.65,920.15,939.8,939.1,938.84,5156,4840653.6,682,4031,78.18
BAJFINANCE,EQ,12 07 2012,939.1,930,965,930,964.5,961.35,952.66,16228,15459818.7,1291,9369,57.73
BAJFINANCE,EQ,13 07 2012,961.35,971,972,952.1,965,966.15,965.31,6967,6725325.95,633,4146,59.51
BAJFINANCE,EQ,16 07 2012,966.15,958,983,958,963,963.25,968.65,13081,12670925.95,853,10488,80.18
BAJFINANCE,EQ,17 07 2012,963.25,968,1010,966,968.5,970.75,985.29,121714,119923032,7105,22757,18.7
BAJFINANCE,EQ,18 07 2012,970.75,981.1,995,972,990,987.7,984.99,25187,24808834.1,1418,7720,30.65
BAJFINANCE,EQ,19 07 2012,987.7,978,1024.85,978,1020,1019.85,1012.01,38786,39252013.45,1723,21665,55.86
BAJFINANCE,EQ,20 07 2012,1019.85,1019.95,1024.9,995.3,1006,1007.9,1011.04,10977,11098217.3,657,6069,55.29
BAJFINANCE,EQ,23 07 2012,1007.9,1001,1074.8,991.3,1053.05,1054.65,1034.64,30312,31361877.65,1867,14058,46.38
BAJFINANCE,EQ,24 07 2012,1054.65,1054.65,1089.95,1049,1070,1080,1068.8,85882,91790390.25,1832,72924,84.91
BAJFINANCE,EQ,25 07 2012,1080,1090,1090,1058.4,1070,1069.25,1069.33,18796,20099209.85,3894,13500,71.82
BAJFINANCE,EQ,26 07 2012,1069.25,1057.5,1069.7,1037.2,1047.7,1047.65,1057.35,4195,4435569.9,354,2662,63.46
BAJFINANCE,EQ,27 07 2012,1047.65,1050,1070,1009.05,1029.9,1027.6,1032.94,10164,10498760.55,800,6150,60.51
BAJFINANCE,EQ,30 07 2012,1027.6,1028.05,1050,1005.4,1015.05,1020.1,1037.37,8658,8981529.4,664,5962,68.86
BAJFINANCE,EQ,31 07 2012,1020.1,1012.35,1045,1001,1024,1037.7,1027.42,11591,11908796.85,1008,7516,64.84
BAJFINANCE,EQ,01 08 2012,1037.7,1035,1048.75,1022,1043,1044.75,1034.64,4697,4859707.1,353,2365,50.35
BAJFINANCE,EQ,02 08 2012,1044.75,1035,1050,1033,1041,1043.1,1042.54,3345,3487288.95,226,2531,75.67
BAJFINANCE,EQ,03 08 2012,1043.1,1031.95,1060,1031.9,1060,1049.2,1043.96,3988,4163304.65,311,2948,73.92
BAJFINANCE,EQ,06 08 2012,1049.2,1059.95,1059.95,1030.05,1039,1035.75,1044.51,11755,12278272.95,503,9746,82.91
BAJFINANCE,EQ,07 08 2012,1035.75,1033.15,1068,1033,1057,1064.05,1059.59,15620,16550826.5,907,10546,67.52
BAJFINANCE,EQ,08 08 2012,1064.05,1065,1098.95,1062,1064,1065.65,1080.51,11012,11898580.55,593,6068,55.1
BAJFINANCE,EQ,09 08 2012,1065.65,1069,1119,1066.35,1110,1106.35,1098.9,39178,43052628.45,1610,23738,60.59
BAJFINANCE,EQ,10 08 2012,1106.35,1115,1130.15,1101.1,1112,1111,1116.77,24514,27376523.9,1580,14485,59.09
BAJFINANCE,EQ,13 08 2012,1111,1109.95,1109.95,1086.05,1090,1089.85,1096.08,14249,15618054.1,491,12386,86.93
BAJFINANCE,EQ,14 08 2012,1089.85,1080.7,1115,1029.95,1077,1082.35,1090.01,11075,12071865,722,7424,67.03
BAJFINANCE,EQ,16 08 2012,1082.35,1065.5,1105.8,1065.45,1092,1095.7,1096.81,19349,21222271.8,1731,15771,81.51
BAJFINANCE,EQ,17 08 2012,1095.7,1104.95,1105.8,1076.25,1086.9,1081.35,1091.07,29637,32335998.5,2506,24563,82.88
BAJFINANCE,EQ,21 08 2012,1081.35,1081.35,1093.8,1044.9,1062,1075.65,1068.74,34551,36926165.05,2286,26281,76.06
BAJFINANCE,EQ,22 08 2012,1075.65,1093.95,1093.95,1070,1087.8,1081.6,1080.41,6591,7120995.95,311,5379,81.61
BAJFINANCE,EQ,23 08 2012,1081.6,1041,1092.5,986.4,1081.1,1080.95,1081.49,8291,8966650.45,469,6293,75.9
BAJFINANCE,EQ,24 08 2012,1080.95,1073.1,1090,1073.1,1090,1081.2,1080.57,5875,6348339.85,355,4504,76.66
BAJFINANCE,EQ,27 08 2012,1081.2,1090,1095,1069.95,1081.05,1084.9,1087.22,9855,10714528.45,706,5012,50.86
BAJFINANCE,EQ,28 08 2012,1084.9,1076,1085,1063.5,1079.95,1065.4,1071.59,17224,18457033,465,13666,79.34
BAJFINANCE,EQ,29 08 2012,1065.4,1084.95,1085,1026.5,1026.5,1037.6,1051.89,19921,20954761.5,520,17521,87.95
BAJFINANCE,EQ,30 08 2012,1037.6,1031.25,1062.95,1028,1062.95,1058.2,1055.4,20430,21561908.9,290,19384,94.88
BAJFINANCE,EQ,31 08 2012,1058.2,1059,1080.9,1041.65,1055,1049.05,1054.6,11681,12318733.85,472,10267,87.89
BAJFINANCE,EQ,03 09 2012,1049.05,1047.95,1052,1038,1040.3,1047.45,1040.14,103905,108076256.6,266,102384,98.54
BAJFINANCE,EQ,04 09 2012,1047.45,1044.8,1074.95,1042,1054,1053.95,1057.75,14046,14857188.9,641,11877,84.56
BAJFINANCE,EQ,05 09 2012,1053.95,1067.45,1068,1045.05,1050,1046.9,1054.14,71354,75216970.1,370,69717,97.71
BAJFINANCE,EQ,06 09 2012,1046.9,1047.25,1062,1040.05,1040.05,1044.25,1049.68,8219,8627352,261,7691,93.58
BAJFINANCE,EQ,07 09 2012,1044.25,1046.75,1071.8,1044,1070,1070.55,1062.49,7992,8491447.1,362,6461,80.84
BAJFINANCE,EQ,08 09 2012,1070.55,1070,1075,1057,1057.25,1062.3,1064.84,1578,1680316.75,74,1205,76.36
BAJFINANCE,EQ,10 09 2012,1062.3,1057,1068.75,1040,1049.8,1045.65,1049.9,10798,11336873.5,1289,8121,75.21
BAJFINANCE,EQ,11 09 2012,1045.65,1045.5,1078.95,1045.5,1077,1070.3,1065.4,13993,14908162.1,563,10889,77.82
BAJFINANCE,EQ,12 09 2012,1070.3,1070,1108.75,1070,1095.25,1098.85,1092.62,10640,11625490,759,6034,56.71
BAJFINANCE,EQ,13 09 2012,1098.85,1099,1115.7,1076.85,1078.8,1081.8,1098.81,9935,10916673.5,741,5889,59.28
BAJFINANCE,EQ,14 09 2012,1081.8,1094.05,1109.55,1085.7,1085.7,1092.55,1099.72,18408,20243658.05,398,16584,90.09
BAJFINANCE,EQ,17 09 2012,1092.55,1081.95,1152.4,1081.95,1123,1120.25,1121.23,23825,26713283.6,1427,11673,48.99
BAJFINANCE,EQ,18 09 2012,1120.25,1104,1130,1101,1101,1105.95,1116.45,11393,12719665.65,638,8225,72.19
BAJFINANCE,EQ,20 09 2012,1105.95,1080.05,1119.9,1078,1094.75,1093.65,1089.93,7295,7951071.95,576,4372,59.93
BAJFINANCE,EQ,21 09 2012,1093.65,1095.95,1110.8,1078.2,1093,1090.85,1099.24,64019,70371928.6,514,60619,94.69
BAJFINANCE,EQ,24 09 2012,1090.85,1091.5,1125,1091.5,1111.45,1114.7,1108.2,9943,11018858.85,494,6719,67.58
BAJFINANCE,EQ,25 09 2012,1114.7,1120.75,1164.6,1120,1134,1128.7,1133.14,38939,44123487.3,1491,27777,71.33
BAJFINANCE,EQ,26 09 2012,1128.7,1115.05,1179.85,1115,1142,1162.5,1159.23,21873,25355832.25,1422,14554,66.54
BAJFINANCE,EQ,27 09 2012,1162.5,1160,1170,1145.05,1165.1,1165.8,1161.39,20568,23887378.1,1045,8819,42.88
BAJFINANCE,EQ,28 09 2012,1165.8,1165.05,1192,1165.05,1180,1179.75,1183.13,6104,7221831.35,538,3823,62.63
BAJFINANCE,EQ,01 10 2012,1179.75,1185,1202,1179,1194.8,1191.4,1193.41,15440,18426241.6,1761,11334,73.41
BAJFINANCE,EQ,03 10 2012,1191.4,1195.85,1205.95,1175.15,1182.5,1179,1189.28,9883,11753611.8,548,7404,74.92
BAJFINANCE,EQ,04 10 2012,1179,1199.95,1213.35,1170,1176.6,1182.15,1185.28,12032,14261243.8,476,8967,74.53
BAJFINANCE,EQ,05 10 2012,1182.15,1209.55,1232,1190.05,1195,1196.25,1199.59,19174,23000959.9,962,10549,55.02
BAJFINANCE,EQ,08 10 2012,1196.25,1180.5,1204.8,1172.3,1177,1175.95,1187.6,10233,12152728.8,693,6627,64.76
BAJFINANCE,EQ,09 10 2012,1175.95,1180.05,1187.1,1175,1180,1180.35,1179.65,6060,7148672.2,471,4644,76.63
BAJFINANCE,EQ,10 10 2012,1180.35,1170.05,1211,1162.45,1205,1201.05,1188.06,21673,25748808.55,1578,15717,72.52
BAJFINANCE,EQ,11 10 2012,1201.05,1205.1,1213.9,1167.05,1201,1200.05,1187.6,33540,39832131.9,1278,18690,55.72
BAJFINANCE,EQ,12 10 2012,1200.05,1213.95,1229,1200,1203,1204.85,1208.03,4385,5297198.1,456,1985,45.27
BAJFINANCE,EQ,15 10 2012,1204.85,1235,1235,1180.85,1205,1206.35,1206.49,8290,10001778.65,610,3704,44.68
BAJFINANCE,EQ,16 10 2012,1206.35,1205.1,1230,1205.05,1229.9,1224.2,1220.02,12603,15375972.5,1087,6965,55.26
BAJFINANCE,EQ,17 10 2012,1224.2,1232.05,1256,1232.05,1253,1247.9,1243.68,17759,22086577.85,1085,11195,63.04
BAJFINANCE,EQ,18 10 2012,1247.9,1251,1298.25,1251,1296.75,1290.9,1283.48,42555,54618286.85,1605,33442,78.59
BAJFINANCE,EQ,19 10 2012,1290.9,1292,1306.9,1251,1275,1270.9,1281.86,96936,124258393.1,5573,69084,71.27
BAJFINANCE,EQ,22 10 2012,1270.9,1273,1304,1260,1300,1299.45,1293.92,81888,105956754,1113,76318,93.2
BAJFINANCE,EQ,23 10 2012,1299.45,1301,1319,1295.1,1302.8,1302.9,1308.6,18282,23923908.45,1004,13382,73.2
BAJFINANCE,EQ,25 10 2012,1302.9,1299,1336.95,1298.05,1331.95,1329.7,1308.42,78482,102687520.2,2216,71223,90.75
BAJFINANCE,EQ,26 10 2012,1329.7,1349.2,1349.2,1299,1325,1303.5,1332.95,59584,79422478.35,4414,52332,87.83
BAJFINANCE,EQ,29 10 2012,1303.5,1330,1352,1308.3,1312,1332.2,1327.14,42741,56723491.5,2071,27519,64.39
BAJFINANCE,EQ,30 10 2012,1332.2,1327,1333.5,1262.5,1275.1,1274.55,1309.07,16918,22146786.2,1251,13717,81.08
BAJFINANCE,EQ,31 10 2012,1274.55,1270,1324.6,1270,1280.2,1284.75,1288.71,13496,17392421.6,627,9677,71.7
BAJFINANCE,EQ,01 11 2012,1284.75,1281.1,1309,1271.35,1292,1291,1285.56,17343,22295456.25,1211,12272,70.76
BAJFINANCE,EQ,02 11 2012,1291,1286.05,1300,1282,1285,1288.65,1290.48,4422,5706498.7,335,2931,66.28
BAJFINANCE,EQ,05 11 2012,1288.65,1291,1294.55,1235,1269.9,1261.65,1263.09,9941,12556341.75,701,6703,67.43
BAJFINANCE,EQ,06 11 2012,1261.65,1261.7,1305,1254.95,1300,1300,1279,15442,19750390.25,1013,12438,80.55
BAJFINANCE,EQ,07 11 2012,1300,1280.1,1330,1280.05,1321.5,1322.8,1309.4,25239,33047917.55,968,20877,82.72
BAJFINANCE,EQ,08 11 2012,1322.8,1300.85,1315,1293,1306.8,1303.4,1302.75,12646,16474519.5,846,9049,71.56
BAJFINANCE,EQ,09 11 2012,1303.4,1310,1318.5,1302.05,1314.8,1309.85,1311.71,9158,12012667.15,777,7100,77.53
BAJFINANCE,EQ,12 11 2012,1309.85,1301.6,1389,1301.6,1363,1371.15,1350.67,24329,32860425.8,1821,17573,72.23
BAJFINANCE,EQ,13 11 2012,1371.15,1378,1386.85,1370,1375,1378.15,1377.8,3168,4364878.75,264,2061,65.06
BAJFINANCE,EQ,15 11 2012,1378.15,1372.9,1387,1364.7,1372,1369.9,1373.14,55595,76339672.35,293,54707,98.4
BAJFINANCE,EQ,16 11 2012,1369.9,1384.5,1384.6,1354,1360,1358.85,1365.61,18921,25838727.25,412,17476,92.36
BAJFINANCE,EQ,19 11 2012,1358.85,1380,1380,1331.65,1349,1346.6,1348.4,6656,8974953.35,447,4864,73.08
BAJFINANCE,EQ,20 11 2012,1346.6,1350,1359.5,1335,1349.95,1345.25,1347.57,8874,11958362.55,238,8115,91.45
BAJFINANCE,EQ,21 11 2012,1345.25,1348,1350,1320.05,1339,1336.9,1344.11,18611,25015315.9,859,15789,84.84
BAJFINANCE,EQ,22 11 2012,1336.9,1337,1347,1320.05,1320.05,1327.25,1331.58,16870,22463697.9,790,15482,91.77
BAJFINANCE,EQ,23 11 2012,1327.25,1334,1375,1334,1362.05,1364.9,1362.17,10424,14199272.95,688,5813,55.77
BAJFINANCE,EQ,26 11 2012,1364.9,1450,1450,1356.65,1363,1362.75,1369.52,17633,24148833.7,867,14233,80.72
BAJFINANCE,EQ,27 11 2012,1362.75,1385.75,1385.75,1362.05,1369.95,1368.2,1365.93,20921,28576631.15,472,18143,86.72
BAJFINANCE,EQ,29 11 2012,1368.2,1388.7,1389,1346,1362,1361.95,1358.15,222144,301705724,754,218280,98.26
BAJFINANCE,EQ,30 11 2012,1361.95,1380,1384,1365.05,1377,1377.15,1377.25,20439,28149552.4,3026,15723,76.93
BAJFINANCE,EQ,03 12 2012,1377.15,1370,1385,1360,1370,1369.8,1362.25,77757,105924658.5,718,75030,96.49
BAJFINANCE,EQ,04 12 2012,1369.8,1370,1380,1357.7,1365,1364.75,1365.29,9477,12938845.5,611,6623,69.88
BAJFINANCE,EQ,05 12 2012,1364.75,1374.95,1380,1355,1356.1,1363.85,1366.17,8168,11158900.45,555,5732,70.18
BAJFINANCE,EQ,06 12 2012,1363.85,1380,1380,1320.1,1342,1346.55,1350.54,7984,10782696.5,888,5531,69.28
BAJFINANCE,EQ,07 12 2012,1346.55,1337.05,1359.65,1321.1,1329,1333.8,1341.93,21177,28418007.8,634,18705,88.33
BAJFINANCE,EQ,10 12 2012,1333.8,1333.8,1333.95,1309,1320,1315.85,1319.83,22085,29148433.95,1189,18145,82.16
BAJFINANCE,EQ,11 12 2012,1315.85,1325,1325.05,1300.1,1308.05,1310.95,1312.15,26141,34301020.5,1054,20246,77.45
BAJFINANCE,EQ,12 12 2012,1310.95,1290,1311,1290,1303,1303.45,1304.19,15889,20722271.45,972,12911,81.26
BAJFINANCE,EQ,13 12 2012,1303.45,1305,1310,1268.9,1289.7,1290.45,1295.53,35109,45484675.1,1435,30107,85.75
BAJFINANCE,EQ,14 12 2012,1290.45,1280,1304,1270,1290,1291.6,1291.43,15746,20334857.8,1064,12350,78.43
BAJFINANCE,EQ,17 12 2012,1291.6,1292.05,1299,1282,1291.9,1292.95,1294.88,33961,43975293.45,561,32270,95.02
BAJFINANCE,EQ,18 12 2012,1292.95,1285.05,1295.05,1280,1287,1286.75,1291.53,28906,37333021.25,445,27053,93.59
BAJFINANCE,EQ,19 12 2012,1286.75,1300,1410,1295.1,1302,1300.15,1306.6,807429,1054985568,8235,726630,89.99
BAJFINANCE,EQ,20 12 2012,1300.15,1310,1335,1291.35,1296.6,1299.75,1302.25,142792,185950692.5,1325,123224,86.3
BAJFINANCE,EQ,21 12 2012,1299.75,1298.95,1299,1260,1270,1273.3,1261.45,1190341,1501552098,2800,1121985,94.26
BAJFINANCE,EQ,24 12 2012,1273.3,1288,1316.4,1277.2,1315,1313.5,1304.66,26769,34924563.25,1691,15672,58.55
BAJFINANCE,EQ,26 12 2012,1313.5,1318.55,1359.85,1314,1353.05,1350.6,1338.62,38589,51655828.5,1584,29984,77.7
BAJFINANCE,EQ,27 12 2012,1350.6,1364.85,1370,1329.05,1334.95,1337.45,1352.84,23596,31921629.9,1437,14773,62.61
BAJFINANCE,EQ,28 12 2012,1337.45,1349.65,1360,1330.05,1354,1352.75,1348.75,20786,28035191.1,2207,12914,62.13
BAJFINANCE,EQ,31 12 2012,1352.75,1330,1370,1330,1344,1352.25,1357.59,19601,26610205.6,2055,13927,71.05
BAJFINANCE,EQ,01 01 2013,1352.25,1355.3,1372.8,1354.6,1364,1365.15,1366.88,13547,18517186.05,1224,9668,71.37
BAJFINANCE,EQ,02 01 2013,1365.15,1379.85,1380,1342.15,1350,1350.15,1359.04,30752,41793249.65,1954,27100,88.12
BAJFINANCE,EQ,03 01 2013,1350.15,1364.65,1433.65,1355,1389,1386.5,1386.62,46593,64606827.1,3486,26765,57.44
BAJFINANCE,EQ,04 01 2013,1386.5,1384.95,1409.85,1384,1389,1387.15,1397.28,27109,37878880,2529,19093,70.43
BAJFINANCE,EQ,07 01 2013,1387.15,1394,1415.95,1376.25,1379,1385.1,1395.11,22542,31448485.5,1955,16710,74.13
BAJFINANCE,EQ,08 01 2013,1385.1,1384.4,1390,1370.25,1384,1383.85,1382.55,10167,14056360.6,467,8470,83.31
BAJFINANCE,EQ,09 01 2013,1383.85,1390.9,1394.8,1365.05,1370.9,1371.25,1377.37,11664,16065606.65,805,7983,68.44
BAJFINANCE,EQ,10 01 2013,1371.25,1368,1432.2,1368,1398.8,1405.45,1406.68,83003,116758668.9,4879,36068,43.45
BAJFINANCE,EQ,11 01 2013,1405.45,1416.4,1429.5,1382,1389,1385,1393.61,16867,23506016.5,806,13857,82.15
BAJFINANCE,EQ,14 01 2013,1385,1394,1403.9,1380,1391.05,1393.85,1392.36,29986,41751307.4,1014,23714,79.08
BAJFINANCE,EQ,15 01 2013,1393.85,1421,1458.4,1400,1408,1406.05,1426.74,185816,265110442.4,11463,76027,40.92
BAJFINANCE,EQ,16 01 2013,1406.05,1405,1419.95,1377.9,1390,1385.8,1400.25,35113,49166968.9,2098,23177,66.01
BAJFINANCE,EQ,17 01 2013,1385.8,1389.7,1409.85,1380,1386.95,1382.35,1387.33,21806,30252171.1,1975,13044,59.82
BAJFINANCE,EQ,18 01 2013,1382.35,1389.95,1397.8,1361.6,1365,1371.45,1371.36,30429,41729142.3,1602,25463,83.68
BAJFINANCE,EQ,21 01 2013,1371.45,1372,1400,1361.6,1397.1,1391.35,1384.01,224376,310538455.8,1451,219898,98
BAJFINANCE,EQ,22 01 2013,1391.35,1399.85,1407.8,1382,1396,1389.55,1392.52,83906,116841049.1,1609,78889,94.02
BAJFINANCE,EQ,23 01 2013,1389.55,1372,1372,1314,1320,1320.1,1343.49,26314,35352669.3,1822,17065,64.85
BAJFINANCE,EQ,24 01 2013,1320.1,1319,1335,1281.15,1298,1302,1302.22,11689,15221701.4,1440,6843,58.54
BAJFINANCE,EQ,25 01 2013,1302,1311,1325,1291.5,1304.9,1307.65,1310.28,6854,8980689.55,869,4316,62.97
BAJFINANCE,EQ,28 01 2013,1307.65,1323.7,1323.7,1295,1303,1300.5,1302.31,7415,9656630.8,612,5486,73.99
BAJFINANCE,EQ,29 01 2013,1300.5,1301,1314.95,1284.5,1298,1295.25,1300.33,8520,11078770.55,775,6767,79.42
BAJFINANCE,EQ,30 01 2013,1295.25,1299.95,1315,1280,1307.8,1305.1,1300.48,10535,13700588.45,1197,7538,71.55
BAJFINANCE,EQ,31 01 2013,1305.1,1296.55,1311,1281,1291.2,1291.75,1305.89,10808,14114107.25,975,9597,88.8
BAJFINANCE,EQ,01 02 2013,1291.75,1296.2,1306.95,1289.45,1290,1296.15,1299.87,14396,18712902,916,12191,84.68
BAJFINANCE,EQ,04 02 2013,1296.15,1314.8,1314.85,1282.55,1288,1292.5,1301.58,11354,14778183.15,844,8317,73.25
BAJFINANCE,EQ,05 02 2013,1292.5,1291,1297.85,1272,1285,1280.3,1282.49,4895,6277801.3,633,2948,60.22
BAJFINANCE,EQ,06 02 2013,1280.3,1294.6,1295.45,1274,1288,1279.85,1283.58,14804,19002129.85,2280,12168,82.19
BAJFINANCE,EQ,07 02 2013,1279.85,1277.05,1288.7,1256,1261.15,1261.6,1281.75,31208,40000782.95,968,29339,94.01
BAJFINANCE,EQ,08 02 2013,1261.6,1255,1260,1243,1253.9,1250.95,1252.96,8346,10457165.3,604,6078,72.83
BAJFINANCE,EQ,11 02 2013,1250.95,1259.8,1260,1236,1250,1244.85,1251.42,10785,13496554.1,785,6522,60.47
BAJFINANCE,EQ,12 02 2013,1244.85,1241.05,1250.5,1235.5,1242,1241.95,1241.91,6841,8495912.4,586,4494,65.69
BAJFINANCE,EQ,13 02 2013,1241.95,1268.6,1290,1246,1259.95,1259.4,1258.68,104695,131777364.2,664,102567,97.97
BAJFINANCE,EQ,14 02 2013,1259.4,1265,1298,1260,1294,1291.95,1271.74,96143,122268921.3,2282,92310,96.01
BAJFINANCE,EQ,15 02 2013,1291.95,1287.95,1290.15,1276,1290,1289.3,1286.25,61065,78544899.95,621,59720,97.8
BAJFINANCE,EQ,18 02 2013,1289.3,1290,1290,1267.1,1280,1278.1,1277.97,4266,5451834.35,431,2559,59.99
BAJFINANCE,EQ,19 02 2013,1278.1,1284.5,1298,1265.25,1274,1271,1275.21,91321,116453361.2,682,89792,98.33
BAJFINANCE,EQ,20 02 2013,1271,1284.95,1304.7,1272,1285,1285.1,1291.11,9295,12000891.55,924,5484,59
BAJFINANCE,EQ,21 02 2013,1285.1,1271.95,1287,1255.1,1268.45,1264.8,1272.43,9694,12334950.3,654,6475,66.79
BAJFINANCE,EQ,22 02 2013,1264.8,1253.15,1264.95,1235.65,1243.2,1239.05,1249.02,12862,16064888.85,651,9917,77.1
BAJFINANCE,EQ,25 02 2013,1239.05,1261,1301.8,1243.9,1282.05,1286.6,1271.52,44460,56531573.45,1385,37456,84.25
BAJFINANCE,EQ,26 02 2013,1286.6,1286.6,1308,1265.45,1285,1279.35,1293.45,19712,25496471.9,808,14977,75.98
BAJFINANCE,EQ,27 02 2013,1279.35,1287.95,1319,1273.8,1310,1311.1,1303.45,13758,17932890,1193,9664,70.24
BAJFINANCE,EQ,28 02 2013,1311.1,1319,1329.35,1266.25,1289.8,1281.35,1298.02,12670,16445855.5,880,9817,77.48
BAJFINANCE,EQ,01 03 2013,1281.35,1299.9,1299.9,1270,1270,1282.3,1277.92,18134,23173740.85,1146,16106,88.82
